SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM,CENSUS_TRACT
18484.0,KEDZIE,19TH STREET,SB,FS,52,,CHICAGO,Kedzie & 19th Street,17031292000
18485.0,KEDZIE,19TH STREET,NB,FS,52,,CHICAGO,Kedzie & 19th Street,17031291700
18508.0,DAMEN,SCHILLER,NB,FS,50,,CHICAGO,Damen & Schiller,17031241400
18487.0,CHICAGO,CLARK,WB,FS,66,N66,CHICAGO,Chicago & Clark,17031081000
18486.0,HARRISON,PAULINA,EB,FS,"7,126, 755",,CHICAGO,Harrison & Paulina,17031282900
18494.0,NORTH AVENUE,LONG (east leg),EB,FT,72,,CHICAGO,North Ave & Long,17031250700
18493.0,NORTH AVENUE,LARAMIE,EB,FS,72,,CHICAGO,North Ave & Laramie,17031250800
18492.0,NORTH AVENUE,LARAMIE,WB,FS,72,,CHICAGO,North Ave & Laramie,17031250300
18491.0,NORTH AVENUE,LOCKWOOD (east leg),WB,NS,72,,CHICAGO,North Ave & Lockwood,17031250300
18495.0,ILLINOIS,WELLS,EB,FS,65,,CHICAGO,Illinois & Wells,17031081700
18501.0,OGDEN,LAWNDALE,NEB,FS,157,,CHICAGO,Ogden & Lawndale,17031292300
18347.0,FULLERTON,ELSTON,WB,FS,74,,CHICAGO,Fullerton & Elston,17031220100
18377.0,GRAND,HOMAN,WB,FS,65,,CHICAGO,Grand & Homan,17031231100
18434.0,75TH STREET,PRAIRIE,WB,FS,75,,CHICAGO,75th Street & Prairie,17031691000
18436.0,HALSTED,LINCOLN/FULLERTON,SB,FS,8,,CHICAGO,Halsted & Lincoln/Fullerton,17031071100
18437.0,WESTERN,BELLE PLAINE,SB,FS,49,N49,CHICAGO,Western & Belle Plaine,17031050300
2978.0,95TH STREET,COTTAGE GROVE (west leg),WB,FS,"4,N5,95,100,115",,CHICAGO,95th Street & Cottage Grove,17031490400
14980.0,OGDEN serv.dr.,CALIFORNIA,SWB,FS,"18,157",,CHICAGO,Ogden & California,17031291400
15540.0,HOMAN,BLUE LINE STATION (FOREST PARK),NB,MB,82,,CHICAGO,Kedzie-Homan Blue Line Station,17031271300
17395.0,CLARK,LAWRENCE,NB,FS,22,N22,CHICAGO,Clark & Lawrence,17031031100
17298.0,ADDISON,HALSTED,EB,FS,152,,CHICAGO,Addison & Halsted,17031061800
13057.0,59TH STREET,UNION,WB,NS,59,,CHICAGO,59th Street & Union,17031680300
15257.0,FULLERTON,NARRAGANSETT,EB,NS,74,,CHICAGO,Fullerton & Narragansett,17031190500
1020.0,SHERIDAN,LUNT,SB,FS,147,0,CHICAGO,Sheridan & Lunt,17031010500
5091.0,HALSTED,43RD STREET,NB,NS,"8,44",,CHICAGO,Halsted & 43rd Street,17031610700
1246.0,FULLERTON,ALBANY,WB,NS,74,,CHICAGO,Fullerton & Albany,17031220500
2282.0,STATE,81ST STREET,NB,NS,29,,CHICAGO,State & 81st Street,17031440300
10917.0,74TH STREET,ABERDEEN,EB,NS,75,,CHICAGO,74th Street & Aberdeen,17031681400
11329.0,MONTROSE,KILDARE,EB,NS,78,,CHICAGO,Montrose & Kildare,17031160200
1632.0,51ST STREET,FORRESTVILLE,EB,MT,15,,CHICAGO,51st Street & Forrestville,17031400100
11777.0,HARLEM,GRACE,SB,NS,90,,CHICAGO,Harlem & Grace,17031170400
6650.0,OGDEN,ROCKWELL,SWB,NS,"18,157",,CHICAGO,Ogden & Rockwell,17031291500
9896.0,NORTHWEST HWY,NEOLA,NWB,NS,68,,CHICAGO,Northwest Hwy & Neola,17031100200
6146.0,BEVERLY,9600 SOUTH,NB,MB,9,,CHICAGO,9600 S Beverly,17031730400
1945.0,CLARK,CATALPA,NB,NS,22,N22,CHICAGO,Clark & Catalpa,17031030800
4196.0,CALIFORNIA,1303 SOUTH,NB,MB,94,,CHICAGO,1303 S California,17031291500
4180.0,CALIFORNIA,30TH STREET,NB,NS,94,,CHICAGO,California & 30th Street,17031301300
10436.0,SKOKIE BLVD,LINCOLN,NB,NS,54A,,SKOKIE,Skokie Blvd & Lincoln,
4934.0,CLARENDON,JUNIOR TERRACE(south leg),NB,NT,"135,148",,CHICAGO,Clarendon & Junior Terrace,17031031400
6148.0,ASHLAND,94TH STREET,NB,NS,9,N9,CHICAGO,Ashland & 94th Street,17031730200
1564.0,MICHIGAN,3000 SOUTH,NB,MB,"1,4",N4,CHICAGO,3000 S Michigan,17031350300
4698.0,PULASKI,95TH STREET,NB,FS,53A,,EVERGREEN PARK,Pulaski & 95th Street,
14367.0,DODGE,WASHINGTON (north leg),NB,NS,"93,206",,EVANSTON,Dodge & Washington,
6744.0,16TH STREET,LAWNDALE,EB,NS,18,,CHICAGO,16th Street & Lawndale,17031292200
6915.0,CERMAK,LAWNDALE,EB,NS,21,,CHICAGO,Cermak & Lawndale,17031300600
4862.0,MARINE DRIVE,BUENA,SB,NS,"136,146",,CHICAGO,Marine Drive & Buena,17031031400
8613.0,COLUMBUS,RANDOLPH,SB,NS,"6,20",,CHICAGO,Columbus & Randolph,17031320100
10343.0,CICERO,32ND STREET,SB,NS,54B,,CICERO,Cicero & 32nd Street,
12881.0,PULASKI,98TH STREET,SB,NT,53A,,OAK LAWN,Pulaski & 98th Street,
15719.0,HARLEM,BELDEN,SB,NS,"90,307",,ELMWOOD PARK,Harlem & Belden,
5234.0,JEFFERY,92ND STREET,SB,FS,15,,CHICAGO,Jeffery & 92nd Street,17031480400
11680.0,CENTRAL,LOUISE,SB,NS,85A,,CHICAGO,Central & Louise,17031120100
9894.0,NORTHWEST HWY,NASHOTAH,NWB,NS,68,,CHICAGO,Northwest Hwy & Nashotah,17031100200
15834.0,CICERO,74TH PLACE,SB,NS,54B,,BEDFORD PARK,Cicero & 74th Place,
7250.0,SOUTH CHICAGO,9177 SOUTH (CHA BUILDING),SEB,MB,30,,CHICAGO,9177 S South Chicago (Cha Building),17031480500
3319.0,CICERO,63RD STREET,NB,FS,63W,,CHICAGO,Cicero & 63rd Street,17031640100
2063.0,DIVISION,DAMEN,WB,NS,70,,CHICAGO,Division & Damen,17031241400
9724.0,GUNNISON,MONTCLARE,EB,NT,81W,,HARWOOD HEIGHTS,Gunnison & Montclare,17031810501
915.0,NORTH AVENUE,ORCHARD,EB,NT,"N9,72",N9,CHICAGO,North Ave & Orchard,17031080500
4765.0,FOSTER,AVERS,EB,NS,92,,CHICAGO,Foster & Avers,17031140300
3362.0,65TH STREET,MEADE,EB,NT,165,,BEDFORD PARK,65th Street & Meade,
1057.0,SHERIDAN 3900N,SHEFFIELD,EB,FS,151,,CHICAGO,Sheridan & Sheffield,17031060700
10533.0,GARFIELD,ABERDEEN,EB,FS,55,N55,CHICAGO,Garfield & Aberdeen,17031680500
12157.0,103RD STREET,PEORIA,EB,NS,103,,CHICAGO,103rd Street & Peoria,17031730700
10959.0,75TH STREET,PHILLIPS (west leg),EB,NS,"N5,75",N5,CHICAGO,75th Street & Phillips,17031431300
10962.0,75TH STREET,COLES,EB,NS,"N5,71,75",N5,CHICAGO,75th Street & Coles,17031431400
11672.0,LEHIGH,LOLETA,SEB,NS,85A,,CHICAGO,Lehigh & Loleta,17031120100
1836.0,CLARK,DEMING (south leg),SB,NS,"22,36",N22,CHICAGO,Clark & Deming,17031070200
4426.0,ARCHER,39TH PLACE,NEB,NS,62,N62,CHICAGO,Archer & 39th Place,17031580600
10463.0,SKOKIE BLVD,HOWARD,SB,NS,54A,,SKOKIE,Skokie Blvd & Howard,
9941.0,NORTHWEST HWY,NASHOTAH,SEB,MT,68,,CHICAGO,Northwest Hwy & Nashotah,17031100200
11780.0,HARLEM,CORNELIA,SB,NS,90,,CHICAGO,Harlem & Cornelia,17031170800
10551.0,PAYNE DRIVE,55TH STREET,NEB,NS,55,N55,CHICAGO,Payne Drive & 55th Street,17031400300
6439.0,VINCENNES,78TH STREET,NB,NT,24,,CHICAGO,Vincennes & 78th Street,17031691200
4266.0,CALIFORNIA,36TH PLACE,SB,NS,"35,94",,CHICAGO,California & 36th Place,17031580200
11684.0,CENTRAL,LEONARD,SB,NS,85A,,CHICAGO,Central & Leonard,17031110100
1854.0,CLARK,DELAWARE,SB,NS,22,N22,CHICAGO,Clark & Delaware,17031081000
5220.0,JEFFERY,78TH STREET,SB,FS,15,,CHICAGO,Jeffery & 78th Street,17031431100
11648.0,CALDWELL,KEOTA,NWB,NS,85A,,CHICAGO,Caldwell & Keota,17031120100
14259.0,RIDGE,MONROE,SB,NS,"201,206",,EVANSTON,Ridge & Monroe,
4275.0,CALIFORNIA,46TH STREET,SB,NS,94,,CHICAGO,California & 46th Street,17031580900
12833.0,PULASKI,33RD STREET,SB,NT,53A,,CHICAGO,Pulaski & 33rd Street,17031301900
7296.0,AVENUE O,12800 SOUTH,SB,MB,30,,CHICAGO,12800 S Avenue O,17031550100
12874.0,PULASKI,MAIN (8800 SOUTH),SB,NS,53A,,HOMETOWN,Pulaski & Main (8800 South),
5546.0,MILWAUKEE,OAKLEY/MOFFAT,NWB,NS,56,,CHICAGO,Milwaukee & Oakley/Moffat,17031222200
14379.0,GREEN BAY RD,LINCOLN,SEB,NS,206,,EVANSTON,Green Bay Rd & Lincoln,
5859.0,HALSTED,75TH STREET (north leg),SB,NS,8,,CHICAGO,Halsted & 75th Street,17031681300
11770.0,HARLEM,MONTROSE (south leg),SB,FS,90,,NORRIDGE,Harlem & Montrose,17031810501
4278.0,CALIFORNIA,52ND STREET,SB,NS,94,,CHICAGO,California & 52nd Street,17031630500
5222.0,JEFFERY,80TH STREET,SB,FS,15,,CHICAGO,Jeffery & 80th Street,17031460500
6140.0,BEVERLY,103RD/VINCENNES,NB,FS,9,,CHICAGO,Beverly & 103rd/Vincennes,17031730600
3199.0,CALIFORNIA,GEORGE,NB,FS,94,,CHICAGO,California & George,17031210900
14260.0,RIDGE,WASHINGTON,NB,NS,"201,206",,EVANSTON,Ridge & Washington,
2501.0,COTTAGE GROVE,56TH STREET,NB,NS,"2,4",N4,CHICAGO,Cottage Grove & 56th Street,17031411400
10978.0,DIVERSEY,MARMORA,EB,NS,76,,CHICAGO,Diversey & Marmora,17031190600
10913.0,74TH STREET,BISHOP,EB,MT,75,,CHICAGO,74th Street & Bishop,17031671900
10506.0,55TH STREET,3600 WEST RR CROSSING,EB,NS,55,,CHICAGO,3600 W 55th Street,17031620400
17262.0,DEVON,CANFIELD,EB,FS,88,,CHICAGO,Devon & Canfield,17031100400
10964.0,DIVERSEY,NEVA,EB,TERM,76,,CHICAGO,Diversey & Neva Terminal,17031180100
10947.0,75TH STREET,BLACKSTONE,EB,NS,75,,CHICAGO,75th Street & Blackstone,17031431000
9381.0,87TH STREET,FRANCISCO (west leg),EB,NS,87,,EVERGREEN PARK,87th Street & Francisco,
14466.0,16TH STREET,47TH COURT,NB,TERM,18,,CICERO,16th Street & 47th Court Terminal,
18438.0,WESTERN,BERTEAU,NB,FS,49,N49,CHICAGO,Western & Berteau,17031050200
18122.0,WASHINGTON,CLARK/DEARBORN,EB,MB,"J14,19,20,56,60,124,157","N20,N60",CHICAGO,Washington & Clark/Dearborn,17031320200
18123.0,MADISON,LASALLE,WB,FS,"J14,19,20,56,60,124,157","N20,N60",CHICAGO,Madison & LaSalle,17031320200
18124.0,MADISON,FRANKLIN,WB,FS,"J14,19,20,56,60,124,157","N20,N60",CHICAGO,Madison & Franklin,17031320200
18125.0,CLINTON,MADISON,SB,FS,"60,124,125,130,157",,CHICAGO,Clinton & Madison,17031281900
18136.0,FIELD MUSEUM,EAST PARKING LOT,SB,MB,128,,CHICAGO,Field Museum East Parking Lot,17031330100
18204.0,35TH STREET,ASHLAND,EB,FS,35,,CHICAGO,35th Street & Ashland,17031590700
18205.0,35TH STREET,MORGAN,EB,FS,35,,CHICAGO,35th Street & Morgan,17031601400
18206.0,35TH STREET,HALSTED,WB,FS,35,,CHICAGO,35th Street & Halsted,17031600800
18208.0,95TH STREET,CLYDE,EB,FS,100,,CHICAGO,95th Street & Clyde,17031510300
18209.0,95TH STREET,PAXTON,WB,FS,100,,CHICAGO,95th Street & Paxton,17031510300
18213.0,HALSTED,29TH STREET,SB,FS,8,,CHICAGO,Halsted & 29th Street,17031600500
18211.0,PULASKI,COLUMBUS,NB,NS,53A,,CHICAGO,Pulaski & 87th Street,17031700400
18296.0,CALIFORNIA,63RD STREET,SB,FS,94,,CHICAGO,California & 63rd Street,17031660600
18306.0,FULLERTON,GREENVIEW,EB,FS,74,,CHICAGO,Fullerton & Greenview,17031070800
18305.0,FULLERTON,SOUTHPORT,EB,FS,74,,CHICAGO,Fullerton & Southport,17031070900
18214.0,WENTWORTH,26TH STREET,SB,FS,24,,CHICAGO,Wentworth & 26th Street,17031340400
18297.0,WESTERN,ADAMS,SB,FS,49,N49,CHICAGO,Western & Adams,17031280800
18342.0,KEDZIE,ESTES (7061 NORTH),SB,FT,11,,LINCOLNWOOD,7061 N. Kedzie,17031020300
18419.0,RACINE,51ST STREET,NB,FS,44,,CHICAGO,Racine & 51st Street,17031611000
18420.0,RACINE,51ST STREET,SB,FS,44,,CHICAGO,Racine & 51st Street,17031611900
18421.0,KEDZIE,107TH STREET,NB,FS,52A,,CHICAGO,Kedzie & 107th Street,17031740100
18422.0,KEDZIE,107TH STREET,SB,FS,52A,,CHICAGO,Kedzie & 107th Street,17031740300
18107.0,LAWRENCE,CENTRAL PARK,WB,FS,81,N81,CHICAGO,Lawrence & Central Park,17031140300
18109.0,LAWRENCE,CENTRAL,EB,FS,"81W,91",,CHICAGO,Lawrence & Central,17031150300
18110.0,LAWRENCE,LONG,EB,FS,"81W,91",,CHICAGO,Lawrence & Long,17031150300
18111.0,LAWRENCE,LONG,WB,FS,"81W,91",,CHICAGO,Lawrence & Long,17031110500
18112.0,LAWRENCE,CENTRAL,WB,FS,"81W,91",,CHICAGO,Lawrence & Central,17031150400
18113.0,NORTHWEST HWY,MONITOR,SEB,FT,68,,CHICAGO,Northwest Hwy & Monitor,17031110200
9694.0,GUNNISON,NAGLE,WB,NS,81W,,CHICAGO,Gunnison & Nagle,17031110300
12598.0,ADDISON,LECLAIRE,WB,NS,152,,CHICAGO,Addison & Leclaire,17031150800
16048.0,87TH STREET,INGLESIDE,WB,FS,87,,CHICAGO,87th Street & Dauphin/Ingleside,17031440100
3492.0,95TH STREET,LONGWOOD (west leg),EB,NS,95,,CHICAGO,95th Street & Longwood,17031720200
12054.0,LUNT,RAVENSWOOD (west leg),EB,NS,96,,CHICAGO,Lunt & Ravenswood,17031010700
6981.0,CERMAK,CENTRAL,EB,NS,"21,322",,CICERO,Cermak & Central,
2291.0,STATE,72ND STREET,NB,NS,29,,CHICAGO,State & 72nd Street,17031691000
15280.0,PULASKI,MAYPOLE(south leg),NB,NS,53,N53,CHICAGO,Pulaski & Maypole,17031260100
8705.0,DAMEN,85TH STREET,NB,NS,48,,CHICAGO,Damen & 85th Street,17031711200
3749.0,LAWRENCE,ALBANY,EB,NS,81,N81,CHICAGO,Lawrence & Albany,17031140800
5207.0,67TH STREET,CREGIER,EB,NS,"N5,6,15,67",N5,CHICAGO,67th Street & Cregier,17031430200
9379.0,87TH STREET,ALBANY,EB,NS,87,,EVERGREEN PARK,87th Street & Albany,
10996.0,DIVERSEY,TRIPP,EB,FT,76,,CHICAGO,Diversey & Tripp,17031200200
2776.0,79TH STREET,WABASH,EB,NS,79,N79,CHICAGO,79th Street & Wabash,17031440300
9112.0,PULASKI,CORTLAND,NB,NS,53,N53,CHICAGO,Pulaski & Cortland,17031200600
6179.0,ASHLAND,GREEN LINE (63RD),NB,MB,"9,X9",N9,CHICAGO,Ashland/63rd Green Line Station,17031671100
8584.0,EAST RIVER RD,ARGYLE,NB,NS,81W,,NORRIDGE,East River Rd & Argyle,17031810501
9491.0,87TH STREET,100' W-entrance to Mall,WB,MB,87,N87,CHICAGO,200 W 87th Street,17031440400
11422.0,MONTROSE,FOREST PRESERVE AVENUE,WB,NS,78,,HARWOOD HEIGHTS,Montrose & Forest Preserve Avenue,17031810501
5313.0,67TH STREET,CREGIER,WB,NT,"N5,6,15,67",N5,CHICAGO,67th Street & Cregier,17031421100
7790.0,PERSHING,WASHTENAW,WB,NS,39,,CHICAGO,Pershing & Washtenaw,17031580100
2622.0,79TH STREET,ANTHONY,WB,FT,79,N79,CHICAGO,79th Street & Anthony,17031450100
11371.0,MONTROSE,HERMITAGE,WB,NS,78,,CHICAGO,Montrose & Hermitage,17031031900
10609.0,GARFIELD,HAMILTON,WB,MT,55,N55,CHICAGO,Garfield & Hamilton,17031611600
1537.0,51ST STREET,CHAMPLAIN,WB,NS,15,,CHICAGO,51st Street & Champlain,17031382000
6834.0,16TH STREET,LAWNDALE,WB,NS,18,,CHICAGO,16th Street & Lawndale,17031291100
9468.0,87TH STREET,EAST END,WB,NS,87,,CHICAGO,87th Street & East End,17031450300
9743.0,LAWRENCE,OLCOTT,WB,NS,81W,,HARWOOD HEIGHTS,Lawrence & Olcott,17031810501
15904.0,LASALLE,WACKER & LAKE,NB,MB,"134,135,136,156",,CHICAGO,LaSalle & Wacker/Lake,17031320200
6301.0,CICERO,24TH PLACE,EB,TERM,"35,54",,CICERO,Cicero & 24th Place Terminal,
3759.0,LAWRENCE,HOYNE,EB,MT,81,N81,CHICAGO,Lawrence & Hoyne,17031040600
14729.0,DODGE,EVANSTON TOWNSHIP HS,SB,MB,"93,206",,EVANSTON,Dodge & Evanston Township HS,
11695.0,NARRAGANSETT,SCHOOL,SB,NS,86,,CHICAGO,Narragansett & School,17031171000
8771.0,DAMEN,53RD STREET,SB,NS,48,,CHICAGO,Damen & 53rd Street,17031611600
5481.0,MILWAUKEE,NORTH AVENUE/DAMEN,SEB,NS,56,,CHICAGO,Milwaukee & North Ave/Damen,17031240500
5500.0,MILWAUKEE,ERIE,SEB,NS,56,,CHICAGO,Milwaukee & Erie,17031243500
1826.0,CLARK,ROSCOE,SB,NS,22,N22,CHICAGO,Clark & Roscoe,17031062100
5989.0,HALSTED,126TH STREET,SB,MT,"8A,108",,CALUMET PARK,Halsted & 126th Street,
9369.0,87TH STREET,KEELER (west leg),EB,NS,87,,HOMETOWN,87th Street & Keeler,
7715.0,PERSHING,LOOMIS,EB,MB,39,,CHICAGO,Pershing & Loomis,17031610200
10984.0,DIVERSEY,LOCKWOOD,EB,NS,76,,CHICAGO,Diversey & Lockwood,17031190700
5205.0,67TH STREET,CORNELL,EB,NS,"N5,6,15,67",N5,CHICAGO,67th Street & Cornell,17031430200
12052.0,LUNT,DAMEN,EB,MT,96,,CHICAGO,Lunt & Damen,17031010700
851.0,NORTH AVENUE,ELMWOOD,EB,NS,72,,OAK PARK,North Ave & Elmwood,
852.0,NORTH AVENUE,NARRAGANSETT,EB,NT,72,,OAK PARK,North Ave & Narragansett,
3753.0,LAWRENCE,WASHTENAW,EB,NS,81,N81,CHICAGO,Lawrence & Washtenaw,17031040700
2797.0,79TH STREET,CREGIER,EB,NT,79,N79,CHICAGO,79th Street & Cregier,17031460500
4077.0,ARMITAGE,FREMONT,EB,NS,73,,CHICAGO,Armitage & Fremont,17031071900
12494.0,ADDISON,MAJOR,EB,NS,152,,CHICAGO,Addison & Major,17031151200
6903.0,CERMAK,49TH AVENUE,EB,NS,"21,N60,302",N60,CICERO,Cermak & 49th Avenue (Pink Line),
9258.0,BELMONT,LECLAIRE,EB,NS,77,N77,CHICAGO,Belmont & Leclaire,17031190200
3605.0,OAKTON,KARLOV,EB,NS,97,,SKOKIE,Oakton & Karlov,
14687.0,CENTRAL STREET,LINCOLNWOOD,EB,NS,"201,206",,EVANSTON,Central Street & Lincolnwood,
11757.0,NARRAGANSETT,CORNELIA,NB,NS,86,,CHICAGO,Narragansett & Cornelia,17031171100
7660.0,HARLEM,ARCHER,NB,NS,62H,,CHICAGO,Harlem & Archer,17031561000
10414.0,CICERO,AINSLIE,NB,NT,54A,,CHICAGO,Cicero & Ainslie,17031140400
15564.0,NEENAH (WRIGHT COLLEGE),WRIGHT COLLEGE STOP #2,NB,NS,86,,CHICAGO,Wright College (West Entrance),17031170100
2976.0,COTTAGE GROVE,9600 SOUTH,NB,MB,"4,115",,CHICAGO,9600 S Cottage Grove,17031500100
201.0,HARRISON,900 WEST,EB,MB,"7,60",N60,CHICAGO,900 W Harrison,17031282100
5665.0,IRVING PARK,GREENVIEW,EB,NS,"9,80",,CHICAGO,Irving Park & Greenview,17031060400
3503.0,95TH STREET,MORGAN,EB,NT,"N9,95,112",N9,CHICAGO,95th Street & Morgan,17031730400
1122.0,MICHIGAN,HUBBARD (TRIBUNE BLDG.),NB,NS,"2,3,10,26,N66,143,146,147,148,151,157",N66,CHICAGO,Michigan & Hubbard (Tribune Bldg.),17031081400
3652.0,HALSTED,104TH STREET,NB,NS,"8A,108",,CHICAGO,Halsted & 104th Street,17031491100
10377.0,CENTRAL,7424 SOUTH,NB,MB,54B,,BEDFORD PARK,7424 S Central,
162.0,HARRISON,4630 WEST,EB,MB,7,,CHICAGO,4630 W Harrison,17031252300
6525.0,GRAND BLVD.S.C,WALGREENS,NB,MB,24,,CHICAGO,Wentworth & Grand Blvd Shopping Ctr (5440 S),17031370400
6681.0,WESTERN,ROOSEVELT,NB,NS,"49,X49,157",N49,CHICAGO,Western & Roosevelt,17031284200
1333.0,FULLERTON,WESTERN,EB,NS,74,,CHICAGO,Fullerton & Western,17031221500
10842.0,71ST STREET,ST. LAWRENCE,WB,NS,71,,CHICAGO,71st Street & St. Lawrence,17031690500
11606.0,CENTRAL,WRIGHTWOOD,NB,NS,85,,CHICAGO,Central & Wrightwood,17031190700
6266.0,ASHLAND,WRIGHTWOOD,NB,NS,9,,CHICAGO,Ashland & Wrightwood,17031070600
17380.0,BELMONT,RED/BROWN/PURPLE LINE,WB,MB,77,N77,CHICAGO,Belmont Red/Brown/Purple Line Station,17031062100
1951.0,CLARK,RIDGE,NB,NS,22,N22,CHICAGO,Clark & Ridge,17031030500
17443.0,ARCHER,RED LINE STATION,NEB,MB,"24,62",,CHICAGO,Archer & Red Line Station,17031340100
1958.0,CLARK,ALBION,NB,NS,22,N22,CHICAGO,Clark & Albion,17031010800
14431.0,CLARK,LAWRENCE,SB,FS,22,N22,CHICAGO,Clark & Lawrence,17031031800
3619.0,DODGE,KIRK,SB,MT,"93,97",,EVANSTON,Dodge & Kirk,
14237.0,CENTRAL STREET,MCDANIEL,WB,NS,"201,206",,EVANSTON,Central Street & McDaniel,
10821.0,71ST STREET,CRANDON (west leg),WB,NS,71,,CHICAGO,71st Street & Crandon,17031430100
7757.0,PERSHING,FEDERAL (west leg),WB,NS,39,,CHICAGO,Pershing & Federal,17031351500
7947.0,BELMONT,KIMBALL,WB,TERM,77,N77,CHICAGO,Belmont & Kimball (Blue Line),17031210600
6514.0,WENTWORTH,45TH STREET,SB,NS,"24,43",,CHICAGO,Wentworth & 45th Street,17031370200
5713.0,IRVING PARK,TRIPP,WB,NS,"54A,80",,CHICAGO,Irving Park & Tripp,17031160300
9946.0,NORTHWEST HWY,MEADE,SEB,NT,68,,CHICAGO,Northwest Hwy & Meade,17031110200
6621.0,CLINTON,POLK,SB,FS,157,,CHICAGO,Clinton & Polk,17031283500
5568.0,MILWAUKEE,HAMLIN (west leg),NWB,NS,56,,CHICAGO,Milwaukee & Hamlin,17031210500
12352.0,VINCENNES,104TH STREET,SB,NS,"9,112",,CHICAGO,Vincennes & 104th Street,17031720700
18301.0,POLK,DAMEN,EB,FS,157,,CHICAGO,Polk & Damen,17031282900
18302.0,WESTERN,62ND STREET,SB,FS,49,N49,CHICAGO,Western & 62nd Street,17031660200
18303.0,WESTERN,62ND STREET,NB,FS,49,N49,CHICAGO,Western & 62nd Street,17031660100
18304.0,LAKE,RIDGE,WB,FS,206,,EVANSTON,Lake & Ridge,
1363.0,LINCOLN,CALIFORNIA,SEB,NS,11,,CHICAGO,Lincoln & California,17031020700
5593.0,IRVING PARK,CUMBERLAND,EB,FS,80,,CHICAGO,Irving Park & Cumberland,17031170500
9916.0,SUMMIT,PROSPECT,NWB,NS,68,,PARK RIDGE,Summit & Prospect,
2473.0,COTTAGE GROVE,84TH STREET,NB,NS,4,,CHICAGO,Cottage Grove & 84th Street,17031440100
2688.0,79TH STREET,SPRINGFIELD (west leg),WB,NS,79,,CHICAGO,79th Street & Springfield,17031700200
7861.0,BELMONT,ALBANY (east leg),EB,NS,77,N77,CHICAGO,Belmont & Albany,17031210700
10826.0,71ST STREET,EUCLID (west leg),WB,FT,71,,CHICAGO,71st Street & Euclid,17031430200
17046.0,ADAMS,CLARK,WB,FS,"1,7,28,126,130,151",,CHICAGO,Adams & Clark,17031320500
416.0,MADISON,KEDZIE,EB,NS,20,N20,CHICAGO,Madison & Kedzie,17031271300
1500.0,LINCOLN,WHIPPLE (north leg),NWB,NS,11,,CHICAGO,Lincoln & Whipple,17031020700
14769.0,WESTERN,HARRISON,SB,FS,"49,X49",N49,CHICAGO,Western & Harrison,17031282700
6084.0,ASHLAND,51ST STREET,SB,NS,"9,X9",N9,CHICAGO,Ashland & 51st Street,17031611300
141.0,JACKSON,4900 WEST,WB,MB,126,,CHICAGO,4900 W Jackson,17031252200
9798.0,GALE,MILWAUKEE,SWB,FS,"85,88",,CHICAGO,Gale & Milwaukee,17031110500
17949.0,87TH STREET,WOOD,WB,FS,87,N87,CHICAGO,87th Street & Wood,17031711200
18005.0,COTTAGE GROVE,67TH STREET,NB,FS,"4,X4",,CHICAGO,Cottage Grove & 67th Street,17031420800
18006.0,COTTAGE GROVE,65TH STREET,NB,FS,4,,CHICAGO,Cottage Grove & 65th Street,17031420800
18007.0,COTTAGE GROVE,64TH STREET,NB,FS,4,,CHICAGO,Cottage Grove & 64th Street,17031420800
18008.0,COTTAGE GROVE,64TH STREET,SB,FS,4,,CHICAGO,Cottage Grove & 64th Street,17031420700
14060.0,LASALLE,MADISON,SB,FS,"134,135,136,156",,CHICAGO,LaSalle & Madison,17031320300
12412.0,VINCENNES,107TH STREET,NB,NS,112,,CHICAGO,Vincennes & 107th Street,17031750100
7076.0,COMMERCIAL,92ND STREET,SB,NS,"N5,71",N5,CHICAGO,Commercial & 92nd Street,17031461000
6867.0,CERMAK,HOYNE,WB,NS,21,,CHICAGO,Cermak & Hoyne,17031310900
12143.0,103RD STREET,SEELEY (west leg),EB,NS,103,,CHICAGO,103rd Street & Seeley,17031720600
14400.0,TOUHY,MCCORMICK,EB,FS,96,,SKOKIE,Touhy & McCormick,
11288.0,KIMBALL,BERWYN,NB,NS,82,,CHICAGO,Kimball & Berwyn,17031130500
4897.0,MARINE DRIVE,AINSLIE,NB,NT,"136,146,148",,CHICAGO,Marine Drive & Ainslie,17031031300
4150.0,CALIFORNIA,62ND STREET,NB,NS,94,,CHICAGO,California & 62nd Street,17031660200
5056.0,RACINE,72ND STREET,NB,NS,44,,CHICAGO,Racine & 72nd Street,17031681400
1929.0,CLARK,BYRON,NB,NT,22,N22,CHICAGO,Clark & Byron,17031060500
11255.0,KIMBALL,WABANSIA,NB,NS,82,,CHICAGO,Kimball & Wabansia,17031230200
11268.0,KIMBALL,DAWSON,NB,NS,82,,CHICAGO,Kimball & Dawson,17031210600
8729.0,DAMEN,60TH STREET,NB,NS,48,,CHICAGO,Damen & 60th Street,17031670600
8706.0,DAMEN,84TH STREET,NB,NS,48,,CHICAGO,Damen & 84th Street,17031711200
2514.0,COTTAGE GROVE,44TH STREET,NB,NS,4,N4,CHICAGO,Cottage Grove & 44th Street,17031390300
8588.0,EAST RIVER RD,FOSTER,NB,NS,81W,,CHICAGO,East River Rd & Foster,17031760800
9701.0,NAGLE,BALMORAL,NB,NS,86,,CHICAGO,Nagle & Balmoral,17031110300
